rental_id,branch,vehicle_type,rental_start,rental_end,rental_hours,price,feedback_score,maintenance_required
9526,Hanoi Center,Bike,2025-10-08,2025-10-10 22:00:00,70,560,5,1
9527,HCM District 1,Bike,2025-08-25,2025-08-26 05:00:00,29,319,5,0
9528,Da Nang City,Car,2025-06-21,2025-06-23 04:00:00,52,676,4,0
9529,HCM District 1,Bike,2025-10-16,2025-10-17 01:00:00,25,325,5,0
9530,Da Nang City,Electric Scooter,2025-01-15,2025-01-16 19:00:00,43,430,1,1
9531,Da Nang City,Car,2025-08-14,2025-08-16 06:00:00,54,1080,2,0
9532,HCM District 1,Bike,2025-09-10,2025-09-10 21:00:00,21,273,4,0
9533,Hanoi Center,Car,2025-10-23,2025-10-24 08:00:00,32,608,3,1
9534,Da Nang City,Car,2025-07-08,2025-07-08 03:00:00,3,45,1,1
9535,Da Nang City,Electric Scooter,2025-06-12,2025-06-14 11:00:00,59,649,2,1
9536,Da Nang City,Electric Scooter,2025-06-29,2025-06-29 05:00:00,5,25,5,1
9537,Hanoi Center,Electric Scooter,2025-05-31,2025-06-01 15:00:00,39,390,4,0
9538,Hanoi Center,Electric Scooter,2025-06-11,2025-06-11 13:00:00,13,117,3,0
9539,HCM District 1,Electric Scooter,2025-01-23,2025-01-23 03:00:00,3,18,5,0
9540,Da Nang City,Electric Scooter,2025-07-26,2025-07-28 07:00:00,55,660,3,0
9541,Da Nang City,Bike,2025-01-04,2025-01-04 20:00:00,20,160,1,1
9542,Hanoi Center,Bike,2025-02-12,2025-02-13 12:00:00,36,648,1,1
9543,Da Nang City,Bike,2025-08-12,2025-08-14 06:00:00,54,918,2,0
9544,Hanoi Center,Electric Scooter,2025-03-08,2025-03-09 12:00:00,36,648,1,1
9545,HCM District 1,Car,2025-02-17,2025-02-18 22:00:00,46,828,2,1
9546,HCM District 1,Electric Scooter,2025-04-02,2025-04-02 06:00:00,6,84,3,1
9547,Da Nang City,Bike,2025-09-29,2025-09-29 01:00:00,1,6,1,0
9548,Da Nang City,Car,2025-07-18,2025-07-18 08:00:00,8,64,1,1
9549,Hanoi Center,Car,2025-07-06,2025-07-08 22:00:00,70,490,4,1
9550,Hanoi Center,Car,2025-10-02,2025-10-03 04:00:00,28,196,1,0
9551,Hanoi Center,Car,2025-03-27,2025-03-28 15:00:00,39,663,4,0
9552,Hanoi Center,Bike,2025-09-14,2025-09-16 18:00:00,66,792,1,1
9553,Hanoi Center,Bike,2025-07-01,2025-07-01 17:00:00,17,204,3,1
9554,Da Nang City,Car,2025-03-02,2025-03-03 14:00:00,38,532,1,1
9555,Da Nang City,Electric Scooter,2025-08-16,2025-08-16 09:00:00,9,90,4,0
9556,HCM District 1,Electric Scooter,2025-06-13,2025-06-13 09:00:00,9,153,3,0
9557,Da Nang City,Car,2025-01-23,2025-01-24 05:00:00,29,290,1,0
9558,Hanoi Center,Electric Scooter,2025-06-29,2025-06-29 01:00:00,1,18,1,0
9559,Hanoi Center,Bike,2025-01-06,2025-01-07 10:00:00,34,238,4,0
9560,Hanoi Center,Car,2025-06-17,2025-06-18 09:00:00,33,594,4,0
9561,Hanoi Center,Car,2025-05-20,2025-05-21 07:00:00,31,527,2,0
9562,HCM District 1,Electric Scooter,2025-02-20,2025-02-20 07:00:00,7,133,1,0
9563,HCM District 1,Car,2025-02-13,2025-02-15 15:00:00,63,1071,3,1
9564,Hanoi Center,Electric Scooter,2025-03-30,2025-04-01 16:00:00,64,960,3,0
9565,Hanoi Center,Car,2025-10-10,2025-10-11 10:00:00,34,612,3,1
9566,HCM District 1,Car,2025-03-01,2025-03-01 04:00:00,4,40,1,0
9567,HCM District 1,Car,2025-04-28,2025-04-29 15:00:00,39,546,1,1
9568,Da Nang City,Bike,2025-01-17,2025-01-18 17:00:00,41,369,5,0
9569,HCM District 1,Electric Scooter,2025-08-02,2025-08-04 03:00:00,51,408,3,1
9570,Hanoi Center,Car,2025-09-07,2025-09-09 18:00:00,66,990,4,1
9571,Da Nang City,Car,2025-09-21,2025-09-23 04:00:00,52,260,5,0
9572,Da Nang City,Car,2025-02-09,2025-02-09 19:00:00,19,114,3,1
9573,HCM District 1,Electric Scooter,2025-01-01,2025-01-01 01:00:00,1,20,1,1
9574,Hanoi Center,Electric Scooter,2025-06-26,2025-06-26 16:00:00,16,288,1,1
9575,Da Nang City,Bike,2025-04-07,2025-04-07 08:00:00,8,112,3,1
9576,HCM District 1,Bike,2025-08-02,2025-08-03 23:00:00,47,282,1,1
9577,Da Nang City,Car,2025-09-06,2025-09-08 14:00:00,62,496,1,0
9578,HCM District 1,Electric Scooter,2025-10-11,2025-10-12 17:00:00,41,246,2,1
9579,Hanoi Center,Electric Scooter,2025-08-25,2025-08-25 09:00:00,9,126,2,0
9580,HCM District 1,Electric Scooter,2025-01-28,2025-01-30 06:00:00,54,864,3,1
9581,Da Nang City,Car,2025-04-30,2025-05-01 21:00:00,45,765,5,1
9582,Hanoi Center,Bike,2025-07-12,2025-07-12 06:00:00,6,120,1,0
9583,Hanoi Center,Electric Scooter,2025-03-20,2025-03-20 18:00:00,18,360,2,1
9584,Da Nang City,Electric Scooter,2025-02-04,2025-02-05 05:00:00,29,522,5,1
9585,HCM District 1,Bike,2025-06-05,2025-06-07 19:00:00,67,402,3,1
9586,Da Nang City,Bike,2025-03-07,2025-03-08 17:00:00,41,820,5,0
9587,Hanoi Center,Electric Scooter,2025-08-09,2025-08-11 06:00:00,54,594,3,1
9588,Da Nang City,Car,2025-10-01,2025-10-01 12:00:00,12,180,3,0
9589,HCM District 1,Electric Scooter,2025-07-18,2025-07-20 10:00:00,58,580,2,1
9590,Da Nang City,Car,2025-03-06,2025-03-08 03:00:00,51,357,5,1
9591,Da Nang City,Electric Scooter,2025-06-01,2025-06-01 12:00:00,12,60,4,1
9592,HCM District 1,Bike,2025-08-08,2025-08-09 17:00:00,41,451,2,0
9593,HCM District 1,Bike,2025-06-08,2025-06-09 05:00:00,29,348,3,0
9594,Da Nang City,Electric Scooter,2025-02-02,2025-02-03 22:00:00,46,506,4,0
9595,Hanoi Center,Electric Scooter,2025-07-18,2025-07-19 01:00:00,25,200,1,1
9596,Da Nang City,Car,2025-10-28,2025-10-29 20:00:00,44,660,3,0
9597,Da Nang City,Electric Scooter,2025-06-20,2025-06-20 04:00:00,4,64,1,1
9598,Da Nang City,Electric Scooter,2025-04-13,2025-04-14 02:00:00,26,390,5,1
9599,Da Nang City,Electric Scooter,2025-07-29,2025-07-29 14:00:00,14,168,3,1
9600,Hanoi Center,Bike,2025-09-02,2025-09-04 06:00:00,54,756,1,0
9601,Da Nang City,Electric Scooter,2025-01-14,2025-01-15 03:00:00,27,243,4,1
9602,Da Nang City,Electric Scooter,2025-05-28,2025-05-28 12:00:00,12,180,5,0
9603,Da Nang City,Electric Scooter,2025-05-07,2025-05-07 15:00:00,15,240,3,1
9604,HCM District 1,Electric Scooter,2025-08-09,2025-08-11 17:00:00,65,845,1,0
9605,Da Nang City,Car,2025-08-21,2025-08-21 22:00:00,22,242,2,0
9606,Hanoi Center,Bike,2025-01-31,2025-02-01 09:00:00,33,660,3,1
9607,Hanoi Center,Car,2025-10-21,2025-10-24 00:00:00,72,1296,5,1
9608,Da Nang City,Bike,2025-01-28,2025-01-30 08:00:00,56,504,3,0
9609,Da Nang City,Car,2025-08-01,2025-08-02 04:00:00,28,168,2,1
9610,Hanoi Center,Electric Scooter,2025-05-22,2025-05-22 10:00:00,10,70,4,0
9611,Hanoi Center,Electric Scooter,2025-06-05,2025-06-06 20:00:00,44,352,2,1
9612,HCM District 1,Electric Scooter,2025-10-20,2025-10-21 16:00:00,40,480,2,0
9613,Da Nang City,Bike,2025-04-03,2025-04-04 01:00:00,25,275,5,1
9614,Hanoi Center,Electric Scooter,2025-04-30,2025-05-02 15:00:00,63,1071,5,1
9615,Da Nang City,Bike,2025-07-05,2025-07-05 09:00:00,9,72,1,1
9616,HCM District 1,Car,2025-06-15,2025-06-17 00:00:00,48,432,1,1
9617,Da Nang City,Electric Scooter,2025-03-07,2025-03-09 17:00:00,65,975,3,1
9618,HCM District 1,Electric Scooter,2025-05-25,2025-05-26 15:00:00,39,273,3,1
9619,Hanoi Center,Electric Scooter,2025-10-21,2025-10-22 11:00:00,35,665,5,1
9620,HCM District 1,Car,2025-10-13,2025-10-13 02:00:00,2,16,2,1
9621,Da Nang City,Car,2025-06-16,2025-06-17 09:00:00,33,627,1,1
9622,Da Nang City,Car,2025-10-02,2025-10-03 08:00:00,32,160,5,0
9623,Hanoi Center,Bike,2025-07-22,2025-07-24 04:00:00,52,364,5,1
9624,HCM District 1,Electric Scooter,2025-07-11,2025-07-12 00:00:00,24,168,1,1
9625,HCM District 1,Electric Scooter,2025-08-04,2025-08-06 22:00:00,70,980,3,1
9626,Da Nang City,Bike,2025-03-30,2025-04-01 23:00:00,71,568,1,1
9627,Hanoi Center,Car,2025-06-22,2025-06-23 10:00:00,34,204,5,0
9628,Hanoi Center,Electric Scooter,2025-03-22,2025-03-22 08:00:00,8,144,4,1
9629,Da Nang City,Electric Scooter,2025-10-10,2025-10-10 11:00:00,11,88,4,1
9630,Hanoi Center,Car,2025-01-16,2025-01-18 04:00:00,52,468,5,1
9631,Hanoi Center,Electric Scooter,2025-08-16,2025-08-16 11:00:00,11,187,1,0
9632,Hanoi Center,Car,2025-08-13,2025-08-15 23:00:00,71,497,4,0
9633,HCM District 1,Bike,2025-10-11,2025-10-12 10:00:00,34,612,3,1
9634,Hanoi Center,Car,2025-09-27,2025-09-27 15:00:00,15,270,1,0
9635,Da Nang City,Car,2025-10-03,2025-10-05 12:00:00,60,1200,2,0
9636,Da Nang City,Car,2025-01-31,2025-01-31 10:00:00,10,60,1,0
9637,Hanoi Center,Bike,2025-03-22,2025-03-22 22:00:00,22,220,1,0
9638,Da Nang City,Bike,2025-03-14,2025-03-14 19:00:00,19,247,4,1
9639,Hanoi Center,Bike,2025-08-28,2025-08-28 11:00:00,11,143,1,1
9640,Hanoi Center,Electric Scooter,2025-02-27,2025-02-27 13:00:00,13,195,1,0
9641,Hanoi Center,Car,2025-08-29,2025-08-29 12:00:00,12,60,5,0
9642,Hanoi Center,Electric Scooter,2025-09-07,2025-09-08 15:00:00,39,624,2,1
9643,Hanoi Center,Car,2025-08-19,2025-08-21 05:00:00,53,901,3,0
9644,HCM District 1,Electric Scooter,2025-09-30,2025-10-01 21:00:00,45,585,3,0
9645,Da Nang City,Car,2025-05-16,2025-05-18 18:00:00,66,990,3,1
9646,Hanoi Center,Electric Scooter,2025-05-11,2025-05-13 22:00:00,70,1400,4,1
9647,Da Nang City,Electric Scooter,2025-04-11,2025-04-12 14:00:00,38,304,5,1
9648,Hanoi Center,Bike,2025-09-26,2025-09-26 23:00:00,23,253,4,1
9649,Da Nang City,Electric Scooter,2025-09-25,2025-09-27 22:00:00,70,420,5,0
9650,Da Nang City,Electric Scooter,2025-07-14,2025-07-14 01:00:00,1,12,5,1
9651,HCM District 1,Electric Scooter,2025-06-03,2025-06-04 08:00:00,32,384,4,1
9652,Hanoi Center,Car,2025-08-23,2025-08-25 11:00:00,59,1121,5,1
9653,HCM District 1,Bike,2025-03-03,2025-03-05 21:00:00,69,690,1,0
9654,Hanoi Center,Electric Scooter,2025-01-07,2025-01-09 09:00:00,57,285,2,1
9655,Hanoi Center,Car,2025-05-06,2025-05-08 02:00:00,50,500,1,1
9656,Hanoi Center,Car,2025-08-28,2025-08-28 07:00:00,7,70,3,0
9657,Da Nang City,Electric Scooter,2025-03-10,2025-03-10 12:00:00,12,228,1,1
9658,HCM District 1,Bike,2025-02-21,2025-02-21 19:00:00,19,247,5,0
9659,Hanoi Center,Bike,2025-06-09,2025-06-09 23:00:00,23,345,2,0
9660,Da Nang City,Bike,2025-02-19,2025-02-19 19:00:00,19,361,2,0
9661,Hanoi Center,Electric Scooter,2025-06-19,2025-06-21 23:00:00,71,994,1,0
9662,Da Nang City,Bike,2025-10-15,2025-10-16 17:00:00,41,779,4,1
9663,HCM District 1,Bike,2025-06-29,2025-07-01 05:00:00,53,795,2,1
9664,Da Nang City,Electric Scooter,2025-02-03,2025-02-04 13:00:00,37,370,4,0
9665,Hanoi Center,Car,2025-06-11,2025-06-13 00:00:00,48,288,3,1
9666,Da Nang City,Bike,2025-05-19,2025-05-21 05:00:00,53,318,3,1
9667,Hanoi Center,Electric Scooter,2025-10-17,2025-10-18 20:00:00,44,220,5,1
9668,Da Nang City,Bike,2025-07-26,2025-07-28 19:00:00,67,670,1,1
9669,Hanoi Center,Car,2025-09-17,2025-09-18 06:00:00,30,300,2,1
9670,Da Nang City,Bike,2025-02-07,2025-02-08 08:00:00,32,160,4,1
9671,Da Nang City,Bike,2025-06-16,2025-06-16 23:00:00,23,138,5,0
9672,Da Nang City,Car,2025-04-08,2025-04-08 02:00:00,2,20,2,1
9673,Hanoi Center,Electric Scooter,2025-10-28,2025-10-30 13:00:00,61,793,1,1
9674,Da Nang City,Car,2025-09-11,2025-09-12 02:00:00,26,416,4,0
9675,HCM District 1,Car,2025-08-01,2025-08-01 04:00:00,4,44,4,1
9676,Da Nang City,Electric Scooter,2025-02-25,2025-02-26 22:00:00,46,736,2,1
9677,HCM District 1,Car,2025-05-18,2025-05-18 22:00:00,22,242,2,0
9678,Da Nang City,Electric Scooter,2025-01-16,2025-01-18 05:00:00,53,583,4,0
9679,Hanoi Center,Bike,2025-03-14,2025-03-16 19:00:00,67,335,3,0
9680,Da Nang City,Car,2025-04-26,2025-04-27 01:00:00,25,125,3,0
9681,Hanoi Center,Electric Scooter,2025-10-14,2025-10-15 03:00:00,27,432,4,0
9682,Hanoi Center,Electric Scooter,2025-05-02,2025-05-04 01:00:00,49,588,1,0
9683,Hanoi Center,Bike,2025-05-20,2025-05-21 18:00:00,42,504,3,1
9684,Hanoi Center,Electric Scooter,2025-01-13,2025-01-13 16:00:00,16,128,5,1
9685,Hanoi Center,Electric Scooter,2025-05-19,2025-05-19 07:00:00,7,133,1,1
9686,Hanoi Center,Car,2025-06-04,2025-06-04 21:00:00,21,210,4,1
9687,Da Nang City,Bike,2025-10-16,2025-10-17 05:00:00,29,580,2,0
9688,HCM District 1,Electric Scooter,2025-08-02,2025-08-04 03:00:00,51,867,1,0
9689,Da Nang City,Electric Scooter,2025-07-17,2025-07-18 12:00:00,36,612,5,1
9690,Da Nang City,Bike,2025-07-19,2025-07-21 16:00:00,64,512,5,0
9691,HCM District 1,Car,2025-03-05,2025-03-05 02:00:00,2,24,1,0
9692,Hanoi Center,Electric Scooter,2025-03-25,2025-03-25 13:00:00,13,195,5,1
9693,Da Nang City,Electric Scooter,2025-03-17,2025-03-19 04:00:00,52,468,1,1
9694,Da Nang City,Electric Scooter,2025-10-19,2025-10-19 21:00:00,21,189,1,1
9695,HCM District 1,Car,2025-02-07,2025-02-08 15:00:00,39,741,2,0
9696,Da Nang City,Bike,2025-07-20,2025-07-22 16:00:00,64,512,4,0
9697,Hanoi Center,Car,2025-05-04,2025-05-06 21:00:00,69,1311,3,1
9698,HCM District 1,Electric Scooter,2025-06-06,2025-06-07 10:00:00,34,408,4,1
9699,Hanoi Center,Electric Scooter,2025-06-09,2025-06-10 11:00:00,35,630,1,1
9700,HCM District 1,Car,2025-03-01,2025-03-02 15:00:00,39,312,5,0
9701,HCM District 1,Car,2025-01-23,2025-01-25 18:00:00,66,1122,5,0
9702,Hanoi Center,Car,2025-09-07,2025-09-08 20:00:00,44,660,4,0
9703,Hanoi Center,Electric Scooter,2025-09-22,2025-09-22 13:00:00,13,247,1,1
9704,HCM District 1,Electric Scooter,2025-02-18,2025-02-18 10:00:00,10,150,5,0
9705,Da Nang City,Car,2025-08-30,2025-09-01 18:00:00,66,528,3,0
9706,HCM District 1,Electric Scooter,2025-02-24,2025-02-25 10:00:00,34,646,5,0
9707,Hanoi Center,Electric Scooter,2025-02-24,2025-02-26 00:00:00,48,720,4,0
9708,Hanoi Center,Car,2025-05-03,2025-05-05 19:00:00,67,1139,1,0
9709,Hanoi Center,Bike,2025-05-23,2025-05-23 11:00:00,11,99,5,1
9710,Da Nang City,Bike,2025-02-04,2025-02-05 09:00:00,33,363,2,1
9711,Da Nang City,Car,2025-04-30,2025-04-30 07:00:00,7,91,2,1
9712,Da Nang City,Car,2025-09-21,2025-09-23 12:00:00,60,900,1,1
9713,HCM District 1,Car,2025-09-14,2025-09-14 04:00:00,4,44,1,1
9714,HCM District 1,Car,2025-04-09,2025-04-10 02:00:00,26,286,4,1
9715,Da Nang City,Car,2025-04-11,2025-04-13 08:00:00,56,1120,3,0
9716,Hanoi Center,Car,2025-09-09,2025-09-09 03:00:00,3,27,1,0
9717,Da Nang City,Bike,2025-07-07,2025-07-08 04:00:00,28,224,5,1
9718,HCM District 1,Car,2025-04-26,2025-04-28 05:00:00,53,1007,3,1
9719,HCM District 1,Car,2025-06-03,2025-06-03 07:00:00,7,140,2,1
9720,Da Nang City,Electric Scooter,2025-04-20,2025-04-22 23:00:00,71,852,5,1
9721,HCM District 1,Electric Scooter,2025-08-24,2025-08-26 18:00:00,66,594,3,1
9722,Da Nang City,Bike,2025-05-07,2025-05-08 04:00:00,28,392,2,1
9723,HCM District 1,Electric Scooter,2025-06-24,2025-06-26 16:00:00,64,448,5,1
9724,HCM District 1,Electric Scooter,2025-06-19,2025-06-21 22:00:00,70,700,2,0
9725,Da Nang City,Car,2025-02-02,2025-02-04 05:00:00,53,477,1,1
9726,HCM District 1,Car,2025-10-15,2025-10-15 15:00:00,15,165,4,0
9727,Hanoi Center,Electric Scooter,2025-04-05,2025-04-05 11:00:00,11,55,3,0
9728,Hanoi Center,Car,2025-07-26,2025-07-26 15:00:00,15,165,4,1
9729,Hanoi Center,Electric Scooter,2025-09-06,2025-09-07 22:00:00,46,276,5,1
9730,Da Nang City,Electric Scooter,2025-01-28,2025-01-29 16:00:00,40,400,4,1
9731,Hanoi Center,Bike,2025-01-31,2025-01-31 17:00:00,17,204,4,0
9732,HCM District 1,Car,2025-02-22,2025-02-22 05:00:00,5,45,2,0
9733,Hanoi Center,Electric Scooter,2025-05-15,2025-05-17 11:00:00,59,944,3,0
9734,Da Nang City,Electric Scooter,2025-09-16,2025-09-18 01:00:00,49,931,2,0
9735,Da Nang City,Car,2025-08-06,2025-08-07 20:00:00,44,660,4,1
9736,Da Nang City,Car,2025-04-02,2025-04-04 04:00:00,52,572,1,1
9737,Da Nang City,Car,2025-05-05,2025-05-05 21:00:00,21,399,5,1
9738,HCM District 1,Bike,2025-09-16,2025-09-17 11:00:00,35,595,4,0
9739,HCM District 1,Bike,2025-04-02,2025-04-03 19:00:00,43,258,5,1
9740,Da Nang City,Electric Scooter,2025-06-21,2025-06-23 20:00:00,68,1292,4,1
9741,HCM District 1,Electric Scooter,2025-01-16,2025-01-18 13:00:00,61,549,5,1
9742,HCM District 1,Bike,2025-03-26,2025-03-26 05:00:00,5,80,2,1
9743,HCM District 1,Electric Scooter,2025-08-24,2025-08-26 01:00:00,49,980,3,0
9744,Hanoi Center,Electric Scooter,2025-08-07,2025-08-09 05:00:00,53,1060,1,0
9745,Hanoi Center,Car,2025-08-05,2025-08-06 10:00:00,34,272,1,0
9746,Hanoi Center,Bike,2025-03-25,2025-03-27 11:00:00,59,472,1,1
9747,Hanoi Center,Car,2025-05-04,2025-05-04 05:00:00,5,40,4,1
9748,Da Nang City,Car,2025-08-05,2025-08-05 14:00:00,14,140,2,0
9749,HCM District 1,Bike,2025-09-28,2025-09-29 02:00:00,26,390,3,0
9750,Da Nang City,Bike,2025-06-17,2025-06-18 20:00:00,44,880,5,0
9751,Da Nang City,Bike,2025-08-24,2025-08-25 11:00:00,35,595,1,0
9752,HCM District 1,Bike,2025-08-06,2025-08-06 09:00:00,9,153,1,1
9753,HCM District 1,Bike,2025-02-26,2025-02-28 18:00:00,66,792,4,1
9754,Hanoi Center,Car,2025-04-16,2025-04-18 13:00:00,61,610,2,1
9755,HCM District 1,Electric Scooter,2025-09-09,2025-09-11 00:00:00,48,912,4,1
9756,HCM District 1,Bike,2025-03-07,2025-03-09 13:00:00,61,305,3,1
9757,HCM District 1,Car,2025-02-12,2025-02-13 19:00:00,43,387,3,0
9758,HCM District 1,Car,2025-05-22,2025-05-25 00:00:00,72,864,4,0
9759,Da Nang City,Electric Scooter,2025-03-13,2025-03-14 20:00:00,44,352,4,1
9760,HCM District 1,Bike,2025-08-13,2025-08-15 16:00:00,64,576,1,0
9761,Hanoi Center,Bike,2025-06-17,2025-06-17 16:00:00,16,176,1,0
9762,HCM District 1,Car,2025-08-25,2025-08-25 13:00:00,13,78,4,1
9763,Da Nang City,Car,2025-03-31,2025-04-02 15:00:00,63,630,1,1
9764,Hanoi Center,Bike,2025-05-07,2025-05-08 21:00:00,45,810,5,1
9765,Da Nang City,Electric Scooter,2025-07-10,2025-07-12 02:00:00,50,400,5,1
9766,Da Nang City,Bike,2025-09-08,2025-09-08 16:00:00,16,272,2,0
9767,Hanoi Center,Car,2025-08-22,2025-08-23 22:00:00,46,368,5,0
9768,HCM District 1,Car,2025-03-08,2025-03-10 23:00:00,71,852,2,1
9769,Hanoi Center,Car,2025-03-31,2025-04-02 15:00:00,63,504,2,1
9770,HCM District 1,Bike,2025-06-10,2025-06-12 14:00:00,62,930,3,1
9771,Hanoi Center,Car,2025-04-19,2025-04-20 15:00:00,39,624,3,0
9772,Da Nang City,Car,2025-07-19,2025-07-20 19:00:00,43,473,3,1
9773,HCM District 1,Electric Scooter,2025-07-08,2025-07-10 02:00:00,50,400,2,0
9774,HCM District 1,Electric Scooter,2025-03-08,2025-03-09 20:00:00,44,440,1,1
9775,Da Nang City,Electric Scooter,2025-02-01,2025-02-01 04:00:00,4,60,5,0
9776,HCM District 1,Electric Scooter,2025-10-10,2025-10-11 16:00:00,40,240,4,1
9777,HCM District 1,Electric Scooter,2025-10-12,2025-10-14 08:00:00,56,840,1,1
9778,HCM District 1,Car,2025-02-09,2025-02-11 04:00:00,52,312,4,1
9779,Hanoi Center,Car,2025-09-27,2025-09-28 04:00:00,28,560,1,1
9780,Da Nang City,Car,2025-01-19,2025-01-21 11:00:00,59,649,4,1
9781,HCM District 1,Car,2025-08-31,2025-09-01 00:00:00,24,216,1,1
9782,Da Nang City,Electric Scooter,2025-09-17,2025-09-18 16:00:00,40,760,1,1
9783,HCM District 1,Bike,2025-03-21,2025-03-21 22:00:00,22,396,2,1
9784,Da Nang City,Bike,2025-06-17,2025-06-17 20:00:00,20,300,1,0
9785,Hanoi Center,Electric Scooter,2025-02-14,2025-02-16 17:00:00,65,520,4,1
9786,Hanoi Center,Bike,2025-04-18,2025-04-20 18:00:00,66,396,3,1
9787,Da Nang City,Electric Scooter,2025-04-03,2025-04-05 19:00:00,67,402,2,1
9788,HCM District 1,Bike,2025-02-26,2025-02-28 19:00:00,67,1005,3,1
9789,Hanoi Center,Bike,2025-01-18,2025-01-21 00:00:00,72,1440,5,0
9790,Da Nang City,Electric Scooter,2025-07-24,2025-07-25 21:00:00,45,270,1,0
9791,Hanoi Center,Electric Scooter,2025-04-26,2025-04-28 20:00:00,68,1224,1,0
9792,Hanoi Center,Bike,2025-02-07,2025-02-07 08:00:00,8,136,1,1
9793,HCM District 1,Car,2025-09-21,2025-09-21 15:00:00,15,90,5,0
9794,HCM District 1,Car,2025-05-30,2025-05-30 20:00:00,20,260,5,0
9795,HCM District 1,Car,2025-06-24,2025-06-25 11:00:00,35,560,4,0
9796,Hanoi Center,Electric Scooter,2025-05-26,2025-05-27 18:00:00,42,588,2,0
9797,Hanoi Center,Electric Scooter,2025-01-06,2025-01-06 18:00:00,18,234,3,0
9798,Hanoi Center,Car,2025-09-05,2025-09-06 22:00:00,46,276,3,1
9799,Hanoi Center,Electric Scooter,2025-02-03,2025-02-04 07:00:00,31,310,5,1
9800,Da Nang City,Car,2025-01-16,2025-01-17 06:00:00,30,210,1,1
9801,Hanoi Center,Bike,2025-01-24,2025-01-24 13:00:00,13,221,1,0
9802,Da Nang City,Bike,2025-01-23,2025-01-25 11:00:00,59,354,3,0
9803,HCM District 1,Electric Scooter,2025-10-24,2025-10-26 18:00:00,66,792,4,1
9804,Hanoi Center,Bike,2025-04-03,2025-04-04 01:00:00,25,375,5,0
9805,Hanoi Center,Car,2025-04-24,2025-04-26 15:00:00,63,945,1,1
9806,Da Nang City,Bike,2025-03-18,2025-03-19 18:00:00,42,756,3,0
9807,Da Nang City,Electric Scooter,2025-01-21,2025-01-22 05:00:00,29,261,1,1
9808,Hanoi Center,Bike,2025-03-16,2025-03-16 22:00:00,22,242,5,0
9809,HCM District 1,Bike,2025-08-17,2025-08-17 13:00:00,13,156,1,1
9810,HCM District 1,Bike,2025-03-12,2025-03-13 11:00:00,35,525,1,1
9811,HCM District 1,Bike,2025-07-29,2025-07-29 10:00:00,10,150,5,1
9812,Hanoi Center,Car,2025-03-08,2025-03-10 18:00:00,66,660,1,0
9813,Da Nang City,Bike,2025-03-24,2025-03-25 14:00:00,38,684,5,0
9814,HCM District 1,Bike,2025-08-10,2025-08-11 09:00:00,33,330,1,0
9815,HCM District 1,Bike,2025-02-08,2025-02-09 10:00:00,34,544,5,0
9816,Da Nang City,Car,2025-03-30,2025-04-01 03:00:00,51,561,5,0
9817,Hanoi Center,Electric Scooter,2025-02-21,2025-02-21 09:00:00,9,144,2,1
9818,Da Nang City,Car,2025-03-16,2025-03-17 02:00:00,26,234,2,0
9819,Da Nang City,Electric Scooter,2025-03-07,2025-03-09 03:00:00,51,255,1,1
9820,HCM District 1,Car,2025-09-06,2025-09-07 00:00:00,24,288,3,0
9821,HCM District 1,Car,2025-05-04,2025-05-05 17:00:00,41,205,5,1
9822,HCM District 1,Car,2025-07-31,2025-08-01 12:00:00,36,396,2,0
9823,Hanoi Center,Car,2025-09-04,2025-09-05 18:00:00,42,504,2,0
9824,Da Nang City,Electric Scooter,2025-06-24,2025-06-24 03:00:00,3,18,3,1
9825,Hanoi Center,Electric Scooter,2025-08-10,2025-08-11 00:00:00,24,240,2,1
9826,HCM District 1,Electric Scooter,2025-03-07,2025-03-09 10:00:00,58,812,1,0
9827,Hanoi Center,Car,2025-03-08,2025-03-08 20:00:00,20,260,5,1
9828,HCM District 1,Bike,2025-10-17,2025-10-19 08:00:00,56,616,1,0
9829,Hanoi Center,Car,2025-10-19,2025-10-21 22:00:00,70,350,4,0
9830,Hanoi Center,Bike,2025-04-04,2025-04-06 10:00:00,58,638,1,1
9831,Hanoi Center,Electric Scooter,2025-06-28,2025-06-29 11:00:00,35,455,1,1
9832,HCM District 1,Car,2025-07-29,2025-07-31 20:00:00,68,1020,3,0
9833,Hanoi Center,Electric Scooter,2025-01-18,2025-01-18 10:00:00,10,130,5,0
9834,Da Nang City,Car,2025-07-08,2025-07-09 00:00:00,24,384,2,1
9835,Hanoi Center,Electric Scooter,2025-07-04,2025-07-04 07:00:00,7,63,4,1
9836,HCM District 1,Bike,2025-07-23,2025-07-25 00:00:00,48,576,3,1
9837,HCM District 1,Bike,2025-09-20,2025-09-22 11:00:00,59,295,3,0
9838,HCM District 1,Car,2025-02-08,2025-02-10 18:00:00,66,1254,5,0
9839,Hanoi Center,Car,2025-08-11,2025-08-11 10:00:00,10,130,5,1
9840,HCM District 1,Bike,2025-02-07,2025-02-07 23:00:00,23,345,4,0
9841,Hanoi Center,Car,2025-06-22,2025-06-23 00:00:00,24,312,2,0
9842,Da Nang City,Car,2025-04-14,2025-04-15 22:00:00,46,276,5,0
9843,HCM District 1,Car,2025-05-16,2025-05-18 12:00:00,60,1080,3,0
9844,Da Nang City,Electric Scooter,2025-02-10,2025-02-11 14:00:00,38,342,5,1
9845,HCM District 1,Car,2025-03-17,2025-03-18 21:00:00,45,810,3,0
